scenario_id,sample_index,option,connectedness,include_controversial,include_extended,include_network,occupants,occupant_age,occupant_job,occupant_health,occupant_criminal,occupant_legal_fault,occupant_risk,occupant_pregnant,occupant_species,occupant_network,pedestrians,pedestrian_age,pedestrian_job,pedestrian_health,pedestrian_criminal,pedestrian_legal_fault,pedestrian_risk,pedestrian_pregnant,pedestrian_species,pedestrian_network,severity,certainty,total_people,life_years_lost,expected_harm
scenario-769,769,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,27,caregiver,chronic,violent,minorViolation,risky,0,livestock,soleParent,1,53,skilled,terminal,minor,legal,extreme,0,petDog,primaryCaregiver,critical,81,2,44.9165,36.3823
scenario-769,769,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,unemployed,healthy,activeCrime,minorViolation,extreme,0,human,primaryCaregiver,critical,84,3,13.1328,11.0316
scenario-769,769,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,27,caregiver,chronic,violent,minorViolation,risky,0,livestock,soleParent,1,53,skilled,terminal,minor,legal,extreme,0,petDog,primaryCaregiver,critical,81,2,0.6943,0.5623
scenario-769,769,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,3,53,unemployed,healthy,activeCrime,minorViolation,extreme,0,human,primaryCaregiver,critical,84,3,19.6992,16.5473
scenario-769,769,option2,Maximum (+ Network Effects),1,1,1,1,27,caregiver,chronic,violent,minorViolation,risky,0,livestock,soleParent,1,53,skilled,terminal,minor,legal,extreme,0,petDog,primaryCaregiver,critical,81,2,1.0901,0.883
scenario-770,770,option1,None (Demographic-Blind),0,0,0,1,56,caregiver,chronic,none,fleeing,consented,0,human,soleParent,1,19,lifesaving,chronic,minor,minorViolation,consented,0,petCat,partner,critical,70,2,76,53.2
scenario-770,770,option2,None (Demographic-Blind),0,0,0,2,54,unemployed,chronic,activeCrime,reckless,extreme,0,petCat,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,95,2,49.6,47.12
scenario-770,770,option1,Low (Age Only),0,0,0,1,56,caregiver,chronic,none,fleeing,consented,0,human,soleParent,1,19,lifesaving,chronic,minor,minorViolation,consented,0,petCat,partner,critical,70,2,76,53.2
scenario-770,770,option2,Low (Age Only),0,0,0,2,54,unemployed,chronic,activeCrime,reckless,extreme,0,petCat,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,95,2,49.6,47.12
scenario-770,770,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,56,caregiver,chronic,none,fleeing,consented,0,human,soleParent,1,19,lifesaving,chronic,minor,minorViolation,consented,0,petCat,partner,critical,70,2,66.0576,46.2403
scenario-770,770,option2,Medium (+ Occupation/Health/Criminal),1,0,0,2,54,unemployed,chronic,activeCrime,reckless,extreme,0,petCat,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,95,2,10.7136,10.1779
scenario-770,770,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,56,caregiver,chronic,none,fleeing,consented,0,human,soleParent,1,19,lifesaving,chronic,minor,minorViolation,consented,0,petCat,partner,critical,70,2,10.7605,7.5323
scenario-770,770,option2,High (+ Legal/Pregnancy/Species),1,1,0,2,54,unemployed,chronic,activeCrime,reckless,extreme,0,petCat,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,95,2,0.1875,0.1781
scenario-770,770,option1,Maximum (+ Network Effects),1,1,1,1,56,caregiver,chronic,none,fleeing,consented,0,human,soleParent,1,19,lifesaving,chronic,minor,minorViolation,consented,0,petCat,partner,critical,70,2,16.2213,11.3549
scenario-770,770,option2,Maximum (+ Network Effects),1,1,1,2,54,unemployed,chronic,activeCrime,reckless,extreme,0,petCat,soleProvider,0,0,average,healthy,none,legal,normal,0,human,none,critical,95,2,0.2625,0.2494
scenario-771,771,option1,None (Demographic-Blind),0,0,0,1,55,professional,healthy,violent,fleeing,consented,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,73,1,6,4.38
scenario-771,771,option2,None (Demographic-Blind),0,0,0,3,29,average,chronic,minor,fleeing,risky,1,petDog,parent,0,0,average,healthy,none,legal,normal,0,human,none,serious,75,3,84,63
scenario-771,771,option1,Low (Age Only),0,0,0,1,55,professional,healthy,violent,fleeing,consented,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,73,1,6,4.38
scenario-771,771,option2,Low (Age Only),0,0,0,3,29,average,chronic,minor,fleeing,risky,1,petDog,parent,0,0,average,healthy,none,legal,normal,0,human,none,serious,75,3,84,63
scenario-771,771,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,55,professional,healthy,violent,fleeing,consented,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,73,1,6.768,4.9406
scenario-771,771,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,29,average,chronic,minor,fleeing,risky,1,petDog,parent,0,0,average,healthy,none,legal,normal,0,human,none,serious,75,3,49.392,37.044
scenario-771,771,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,55,professional,healthy,violent,fleeing,consented,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,73,1,0.0609,0.0445
scenario-771,771,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,29,average,chronic,minor,fleeing,risky,1,petDog,parent,0,0,average,healthy,none,legal,normal,0,human,none,serious,75,3,1.5558,1.1669
scenario-771,771,option1,Maximum (+ Network Effects),1,1,1,1,55,professional,healthy,violent,fleeing,consented,0,livestock,soleParent,0,0,average,healthy,none,legal,normal,0,human,none,moderate,73,1,0.0975,0.0711
scenario-771,771,option2,Maximum (+ Network Effects),1,1,1,3,29,average,chronic,minor,fleeing,risky,1,petDog,parent,0,0,average,healthy,none,legal,normal,0,human,none,serious,75,3,2.0226,1.517
scenario-772,772,option1,None (Demographic-Blind),0,0,0,3,32,uniqueExpert,healthy,minor,dui,normal,1,petDog,partner,2,18,average,terminal,property,legal,innocent,0,petCat,primaryCaregiver,fatal,100,5,293,293
scenario-772,772,option2,None (Demographic-Blind),0,0,0,4,28,primaryResearcher,healthy,homicide,legal,normal,0,petDog,none,2,59,uniqueExpert,terminal,property,dui,extreme,0,human,parent,moderate,74,6,56,41.44
scenario-772,772,option1,Low (Age Only),0,0,0,3,32,uniqueExpert,healthy,minor,dui,normal,1,petDog,partner,2,18,average,terminal,property,legal,innocent,0,petCat,primaryCaregiver,fatal,100,5,293,293
scenario-772,772,option2,Low (Age Only),0,0,0,4,28,primaryResearcher,healthy,homicide,legal,normal,0,petDog,none,2,59,uniqueExpert,terminal,property,dui,extreme,0,human,parent,moderate,74,6,56,41.44
scenario-772,772,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,32,uniqueExpert,healthy,minor,dui,normal,1,petDog,partner,2,18,average,terminal,property,legal,innocent,0,petCat,primaryCaregiver,fatal,100,5,317.46,317.46
scenario-772,772,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,28,primaryResearcher,healthy,homicide,legal,normal,0,petDog,none,2,59,uniqueExpert,terminal,property,dui,extreme,0,human,parent,moderate,74,6,76.6675,56.734
scenario-772,772,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,32,uniqueExpert,healthy,minor,dui,normal,1,petDog,partner,2,18,average,terminal,property,legal,innocent,0,petCat,primaryCaregiver,fatal,100,5,16.9949,16.9949
scenario-772,772,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,28,primaryResearcher,healthy,homicide,legal,normal,0,petDog,none,2,59,uniqueExpert,terminal,property,dui,extreme,0,human,parent,moderate,74,6,5.1251,3.7925
scenario-772,772,option1,Maximum (+ Network Effects),1,1,1,3,32,uniqueExpert,healthy,minor,dui,normal,1,petDog,partner,2,18,average,terminal,property,legal,innocent,0,petCat,primaryCaregiver,fatal,100,5,19.4341,19.4341
scenario-772,772,option2,Maximum (+ Network Effects),1,1,1,4,28,primaryResearcher,healthy,homicide,legal,normal,0,petDog,none,2,59,uniqueExpert,terminal,property,dui,extreme,0,human,parent,moderate,74,6,5.5901,4.1366
scenario-773,773,option1,None (Demographic-Blind),0,0,0,4,36,unemployed,terminal,violent,reckless,normal,0,petDog,soleParent,4,61,caregiver,healthy,minor,jaywalking,normal,0,petCat,soleProvider,moderate,93,8,58.4,54.312
scenario-773,773,option2,None (Demographic-Blind),0,0,0,3,20,primaryResearcher,healthy,none,minorViolation,extreme,0,human,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,72,3,156,112.32
scenario-773,773,option1,Low (Age Only),0,0,0,4,36,unemployed,terminal,violent,reckless,normal,0,petDog,soleParent,4,61,caregiver,healthy,minor,jaywalking,normal,0,petCat,soleProvider,moderate,93,8,58.4,54.312
scenario-773,773,option2,Low (Age Only),0,0,0,3,20,primaryResearcher,healthy,none,minorViolation,extreme,0,human,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,72,3,156,112.32
scenario-773,773,option1,Medium (+ Occupation/Health/Criminal),1,0,0,4,36,unemployed,terminal,violent,reckless,normal,0,petDog,soleParent,4,61,caregiver,healthy,minor,jaywalking,normal,0,petCat,soleProvider,moderate,93,8,36.2914,33.751
scenario-773,773,option2,Medium (+ Occupation/Health/Criminal),1,0,0,3,20,primaryResearcher,healthy,none,minorViolation,extreme,0,human,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,72,3,249.6,179.712
scenario-773,773,option1,High (+ Legal/Pregnancy/Species),1,1,0,4,36,unemployed,terminal,violent,reckless,normal,0,petDog,soleParent,4,61,caregiver,healthy,minor,jaywalking,normal,0,petCat,soleProvider,moderate,93,8,1.5336,1.4263
scenario-773,773,option2,High (+ Legal/Pregnancy/Species),1,1,0,3,20,primaryResearcher,healthy,none,minorViolation,extreme,0,human,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,72,3,118.56,85.3632
scenario-773,773,option1,Maximum (+ Network Effects),1,1,1,4,36,unemployed,terminal,violent,reckless,normal,0,petDog,soleParent,4,61,caregiver,healthy,minor,jaywalking,normal,0,petCat,soleProvider,moderate,93,8,2.2167,2.0615
scenario-773,773,option2,Maximum (+ Network Effects),1,1,1,3,20,primaryResearcher,healthy,none,minorViolation,extreme,0,human,parent,0,0,average,healthy,none,legal,normal,0,human,none,critical,72,3,154.128,110.9722
scenario-774,774,option1,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,average,terminal,homicide,fleeing,risky,0,human,none,moderate,95,3,19.2,18.24
scenario-774,774,option2,None (Demographic-Blind),0,0,0,4,63,average,healthy,activeCrime,legal,innocent,0,human,primaryCaregiver,4,59,primaryResearcher,healthy,activeCrime,reckless,innocent,0,petCat,parent,serious,77,8,96,73.92
scenario-774,774,option1,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,average,terminal,homicide,fleeing,risky,0,human,none,moderate,95,3,19.2,18.24
scenario-774,774,option2,Low (Age Only),0,0,0,4,63,average,healthy,activeCrime,legal,innocent,0,human,primaryCaregiver,4,59,primaryResearcher,healthy,activeCrime,reckless,innocent,0,petCat,parent,serious,77,8,96,73.92
scenario-774,774,option1,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,average,terminal,homicide,fleeing,risky,0,human,none,moderate,95,3,5.6448,5.3626
scenario-774,774,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,63,average,healthy,activeCrime,legal,innocent,0,human,primaryCaregiver,4,59,primaryResearcher,healthy,activeCrime,reckless,innocent,0,petCat,parent,serious,77,8,50.88,39.1776
scenario-774,774,option1,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,3,53,average,terminal,homicide,fleeing,risky,0,human,none,moderate,95,3,1.9757,1.8769
scenario-774,774,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,63,average,healthy,activeCrime,legal,innocent,0,human,primaryCaregiver,4,59,primaryResearcher,healthy,activeCrime,reckless,innocent,0,petCat,parent,serious,77,8,18.7648,14.4489
scenario-774,774,option1,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,3,53,average,terminal,homicide,fleeing,risky,0,human,none,moderate,95,3,1.9757,1.8769
scenario-774,774,option2,Maximum (+ Network Effects),1,1,1,4,63,average,healthy,activeCrime,legal,innocent,0,human,primaryCaregiver,4,59,primaryResearcher,healthy,activeCrime,reckless,innocent,0,petCat,parent,serious,77,8,27.9142,21.494
scenario-775,775,option1,None (Demographic-Blind),0,0,0,1,46,primaryResearcher,terminal,activeCrime,minorViolation,normal,0,petCat,parent,1,37,lifesaving,healthy,none,jaywalking,normal,0,petDog,primaryCaregiver,moderate,76,2,17.4,13.224
scenario-775,775,option2,None (Demographic-Blind),0,0,0,1,65,caregiver,terminal,violent,legal,normal,0,human,none,2,84,professional,terminal,activeCrime,legal,risky,0,petDog,soleParent,critical,96,3,17.6,16.896
scenario-775,775,option1,Low (Age Only),0,0,0,1,46,primaryResearcher,terminal,activeCrime,minorViolation,normal,0,petCat,parent,1,37,lifesaving,healthy,none,jaywalking,normal,0,petDog,primaryCaregiver,moderate,76,2,17.4,13.224
scenario-775,775,option2,Low (Age Only),0,0,0,1,65,caregiver,terminal,violent,legal,normal,0,human,none,2,84,professional,terminal,activeCrime,legal,risky,0,petDog,soleParent,critical,96,3,17.6,16.896
scenario-775,775,option1,Medium (+ Occupation/Health/Criminal),1,0,0,1,46,primaryResearcher,terminal,activeCrime,minorViolation,normal,0,petCat,parent,1,37,lifesaving,healthy,none,jaywalking,normal,0,petDog,primaryCaregiver,moderate,76,2,15.8976,12.0822
scenario-775,775,option2,Medium (+ Occupation/Health/Criminal),1,0,0,1,65,caregiver,terminal,violent,legal,normal,0,human,none,2,84,professional,terminal,activeCrime,legal,risky,0,petDog,soleParent,critical,96,3,6.5472,6.2853
scenario-775,775,option1,High (+ Legal/Pregnancy/Species),1,1,0,1,46,primaryResearcher,terminal,activeCrime,minorViolation,normal,0,petCat,parent,1,37,lifesaving,healthy,none,jaywalking,normal,0,petDog,primaryCaregiver,moderate,76,2,0.7191,0.5465
scenario-775,775,option2,High (+ Legal/Pregnancy/Species),1,1,0,1,65,caregiver,terminal,violent,legal,normal,0,human,none,2,84,professional,terminal,activeCrime,legal,risky,0,petDog,soleParent,critical,96,3,6.3249,6.0719
scenario-775,775,option1,Maximum (+ Network Effects),1,1,1,1,46,primaryResearcher,terminal,activeCrime,minorViolation,normal,0,petCat,parent,1,37,lifesaving,healthy,none,jaywalking,normal,0,petDog,primaryCaregiver,moderate,76,2,1.0645,0.809
scenario-775,775,option2,Maximum (+ Network Effects),1,1,1,1,65,caregiver,terminal,violent,legal,normal,0,human,none,2,84,professional,terminal,activeCrime,legal,risky,0,petDog,soleParent,critical,96,3,6.3297,6.0765
scenario-776,776,option1,None (Demographic-Blind),0,0,0,3,46,professional,chronic,violent,minorViolation,risky,0,petDog,none,4,43,primaryResearcher,healthy,none,jaywalking,normal,0,livestock,soleParent,serious,72,7,142.5,102.6
scenario-776,776,option2,None (Demographic-Blind),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,41,primaryResearcher,healthy,violent,fleeing,innocent,0,petCat,partner,fatal,79,2,88,69.52
scenario-776,776,option1,Low (Age Only),0,0,0,3,46,professional,chronic,violent,minorViolation,risky,0,petDog,none,4,43,primaryResearcher,healthy,none,jaywalking,normal,0,livestock,soleParent,serious,72,7,142.5,102.6
scenario-776,776,option2,Low (Age Only),0,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,41,primaryResearcher,healthy,violent,fleeing,innocent,0,petCat,partner,fatal,79,2,88,69.52
scenario-776,776,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,46,professional,chronic,violent,minorViolation,risky,0,petDog,none,4,43,primaryResearcher,healthy,none,jaywalking,normal,0,livestock,soleParent,serious,72,7,173.9928,125.2748
scenario-776,776,option2,Medium (+ Occupation/Health/Criminal),1,0,0,0,0,average,healthy,none,legal,normal,0,human,none,2,41,primaryResearcher,healthy,violent,fleeing,innocent,0,petCat,partner,fatal,79,2,132.352,104.5581
scenario-776,776,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,46,professional,chronic,violent,minorViolation,risky,0,petDog,none,4,43,primaryResearcher,healthy,none,jaywalking,normal,0,livestock,soleParent,serious,72,7,3.7357,2.6897
scenario-776,776,option2,High (+ Legal/Pregnancy/Species),1,1,0,0,0,average,healthy,none,legal,normal,0,human,none,2,41,primaryResearcher,healthy,violent,fleeing,innocent,0,petCat,partner,fatal,79,2,3.3088,2.614
scenario-776,776,option1,Maximum (+ Network Effects),1,1,1,3,46,professional,chronic,violent,minorViolation,risky,0,petDog,none,4,43,primaryResearcher,healthy,none,jaywalking,normal,0,livestock,soleParent,serious,72,7,5.1872,3.7348
scenario-776,776,option2,Maximum (+ Network Effects),1,1,1,0,0,average,healthy,none,legal,normal,0,human,none,2,41,primaryResearcher,healthy,violent,fleeing,innocent,0,petCat,partner,fatal,79,2,3.6397,2.8753
scenario-777,777,option1,None (Demographic-Blind),0,0,0,3,51,unemployed,chronic,activeCrime,legal,consented,0,human,primaryCaregiver,5,79,professional,terminal,violent,jaywalking,innocent,0,human,partner,serious,93,8,66,61.38
scenario-777,777,option2,None (Demographic-Blind),0,0,0,4,63,skilled,healthy,violent,dui,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,fatal,85,4,88,74.8
scenario-777,777,option1,Low (Age Only),0,0,0,3,51,unemployed,chronic,activeCrime,legal,consented,0,human,primaryCaregiver,5,79,professional,terminal,violent,jaywalking,innocent,0,human,partner,serious,93,8,66,61.38
scenario-777,777,option2,Low (Age Only),0,0,0,4,63,skilled,healthy,violent,dui,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,fatal,85,4,88,74.8
scenario-777,777,option1,Medium (+ Occupation/Health/Criminal),1,0,0,3,51,unemployed,chronic,activeCrime,legal,consented,0,human,primaryCaregiver,5,79,professional,terminal,violent,jaywalking,innocent,0,human,partner,serious,93,8,16.092,14.9656
scenario-777,777,option2,Medium (+ Occupation/Health/Criminal),1,0,0,4,63,skilled,healthy,violent,dui,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,fatal,85,4,90.992,77.3432
scenario-777,777,option1,High (+ Legal/Pregnancy/Species),1,1,0,3,51,unemployed,chronic,activeCrime,legal,consented,0,human,primaryCaregiver,5,79,professional,terminal,violent,jaywalking,innocent,0,human,partner,serious,93,8,14.4828,13.469
scenario-777,777,option2,High (+ Legal/Pregnancy/Species),1,1,0,4,63,skilled,healthy,violent,dui,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,fatal,85,4,2.7298,2.3203
scenario-777,777,option1,Maximum (+ Network Effects),1,1,1,3,51,unemployed,chronic,activeCrime,legal,consented,0,human,primaryCaregiver,5,79,professional,terminal,violent,jaywalking,innocent,0,human,partner,serious,93,8,19.8968,18.5041
scenario-777,777,option2,Maximum (+ Network Effects),1,1,1,4,63,skilled,healthy,violent,dui,innocent,0,petCat,primaryCaregiver,0,0,average,healthy,none,legal,normal,0,human,none,fatal,85,4,4.0946,3.4804
